Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,KillBillShiroModuleOnlyIniRealm,0,0,3,1,9,3,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\BeatrixIntegrationModule.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,BeatrixIntegrationModuleNoDB,1,0,2,1,13,2,0,0,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\BeatrixIntegrationModuleNoDB.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestBundleTransfer,0,0,4,4,149,6,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestBundleTransfer.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCatalogNewEntries,0,0,3,2,58,3,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestCatalogNewEntries.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCatalogRetireElements,0,0,8,7,289,10,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestCatalogRetireElements.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCatalogWithEffectiveDateForExistingSubscriptions,0,0,3,2,52,3,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestCatalogWithEffectiveDateForExistingSubscriptions.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCustomFieldApi,2,0,4,3,56,5,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestCustomFieldApi.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestHardenCatalogPlugin,14,0,21,19,155,28,0,0,0.5714285714285714,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestHardenCatalogPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCatalogPluginApi,8,0,9,7,66,14,0,0,0.5555555555555556,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestHardenCatalogPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,CatalogPluginApiRetryException,0,0,4,4,13,4,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestHardenCatalogPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegration,0,0,16,16,593,21,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegration.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationBase,55,0,110,58,639,120,25,0,0.35454545454545455,0,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationBase.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestDryRunArguments,7,0,9,9,48,9,0,0,0.0,4,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationBase.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestPaymentMethodPlugin,0,0,1,1,8,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationBase.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,ConfigurableInvoiceConfig,2,0,22,22,71,22,0,0,0.09090909090909091,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationBase.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationDryRunInvoice,2,0,9,9,349,9,0,0,0.2222222222222222,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationDryRunInvoice.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationInvoice,0,0,5,5,152,5,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationInvoice.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationInvoiceWithRepairLogic,1,0,8,8,400,8,0,1,1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationInvoiceWithRepairLogic.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationParentInvoice,1,0,18,17,850,18,0,1,0.9444444444444444,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationParentInvoice.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationVoidInvoice,0,0,1,1,43,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationVoidInvoice.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithAutoInvoiceDraft,5,0,4,4,140,5,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithAutoInvoiceDraft.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithAutoInvoiceOffTag,5,0,3,3,69,4,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithAutoInvoiceOffTag.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithAutoPayOff,3,0,5,4,156,24,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithAutoPayOff.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithCatalogUpdate,5,0,12,8,251,15,0,0,0.16666666666666666,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithCatalogUpdate.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithDifferentBillingPeriods,0,0,6,6,196,6,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithDifferentBillingPeriods.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestIntegrationWithWrittenOffTag,5,0,3,2,42,4,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestIntegrationWithWrittenOffTag.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestInvoiceNotifications,0,0,4,3,51,4,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestInvoiceNotifications.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestInvoicePayment,0,0,19,19,1011,19,0,1,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestInvoicePayment.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestInvoiceSystemDisabling,0,0,1,1,38,1,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestInvoiceSystemDisabling.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestMigrationSubscriptions,0,0,16,15,277,16,0,1,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestMigrationSubscriptions.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestPaymentRefund,6,0,8,7,78,9,0,1,0.375,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestPaymentRefund.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestPaymentWithControl,7,0,26,26,188,29,0,1,0.34615384615384615,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestPaymentWithControl.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestPaymentControlPluginApi,2,0,15,15,61,16,0,0,0.6,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestPaymentWithControl.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestPublicBus,3,0,9,8,103,13,0,0,0.2222222222222222,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestPublicBus.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,PublicListener,0,0,1,1,28,3,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestPublicBus.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestSubscription,0,0,11,11,308,11,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestSubscription.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestTagApi,1,0,4,3,78,6,0,1,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestTagApi.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithBCDUpdate,1,0,16,15,482,16,0,1,0.1875,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithBCDUpdate.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithCatalogPlugin,13,0,18,16,134,21,0,0,0.3888888888888889,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithCatalogPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestCatalogPluginApi,8,0,11,9,61,12,0,0,0.36363636363636365,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithCatalogPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithEntilementPlugin,4,0,15,15,91,18,0,0,0.8,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithEntilementPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestEntitlementPluginApi,1,0,9,9,40,10,0,0,0.8888888888888888,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithEntilementPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithFakeKPMPlugin,7,0,40,36,213,46,0,0,0.8,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithFakeKPMPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,FakeKPMPlugin,2,0,2,1,24,3,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithFakeKPMPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,FakePluginFinder,0,0,4,3,28,5,0,0,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithFakeKPMPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,FakeBundleRegistry,1,0,14,14,54,14,0,0,0.8571428571428571,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithFakeKPMPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,OverrideModuleForOSGI,0,0,1,1,6,1,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithFakeKPMPlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithInvoiceHardening,1,0,5,3,141,6,0,1,0.6,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithInvoiceHardening.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithInvoicePlugin,11,0,32,24,416,40,0,1,0.34375,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithInvoicePlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestInvoicePluginApi,8,0,7,6,55,12,0,0,0.5714285714285714,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithInvoicePlugin.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithPriceOverride,0,0,4,4,77,4,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithPriceOverride.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithTaxItems,3,0,18,18,193,25,0,1,0.5,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithTaxItems.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestInvoicePluginApi,1,0,8,8,53,13,0,0,0.5,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithTaxItems.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration,TestWithTimeZones,0,0,8,8,169,10,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\TestWithTimeZones.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.db,TestDBRouter,3,0,7,5,71,9,0,0,0.2857142857142857,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\db\TestDBRouter.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.db,PublicListener,0,0,1,1,28,1,0,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\db\TestDBRouter.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.db,TestDBRouterAPI,3,0,10,10,46,10,0,0,0.3,5,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\db\TestDBRouterAPI.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,IntegrationTestOverdueModule,0,0,1,1,5,1,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\IntegrationTestOverdueModule.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestBillingAlignment,0,0,1,1,26,1,0,0,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestBillingAlignment.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueBase,5,0,4,2,29,5,5,0,0.5,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueBase.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueChildParentRelationship,0,0,6,4,133,10,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueChildParentRelationship.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueIntegration,0,0,19,16,534,27,0,1,-1.0,0,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueIntegration.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueWithSubscriptionCancellation,0,0,3,3,59,3,0,1,-1.0,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueWithSubscriptionCancellation.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueWithSubscriptionEOTCancellation,0,0,2,2,38,2,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueWithSubscriptionEOTCancellation.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.overdue,TestOverdueWithTags,0,0,4,4,74,4,0,1,-1.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\overdue\TestOverdueWithTags.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.usage,TestConsumableInArrear,0,0,8,8,255,9,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\usage\TestConsumableInArrear.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.integration.usage,TestInArrearWithCatalogVersions,0,0,5,4,149,5,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\integration\usage\TestInArrearWithCatalogVersions.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,AccountChecker,3,0,2,2,24,3,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\AccountChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,AuditChecker,6,0,21,11,163,26,0,0,0.5714285714285714,5,9,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\AuditChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,InvoiceChecker,10,0,21,21,164,37,0,0,0.23809523809523808,1,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\InvoiceChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,ExpectedInvoiceItemCheck,5,0,10,10,52,10,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\InvoiceChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,PaymentChecker,9,0,12,9,82,15,0,0,0.25,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\PaymentChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,ExpectedPaymentCheck,5,0,6,6,29,6,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\PaymentChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,RefundChecker,10,0,13,11,83,13,0,0,0.3076923076923077,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\RefundChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,ExpectedRefundCheck,5,0,6,6,29,6,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\RefundChecker.java
killbill-killbill-0.20.14,org.killbill.billing.beatrix.util,SubscriptionChecker,5,0,4,3,35,4,0,0,0.5,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\beatrix\src\test\java\org\killbill\billing\beatrix\util\SubscriptionChecker.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.api.user,DefaultCatalogUserApi,6,0,10,7,148,20,0,0,0.2,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\api\user\DefaultCatalogUserApi.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.api.user,DefaultSimplePlanDescriptor,9,0,11,11,52,11,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\api\user\DefaultSimplePlanDescriptor.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,CatalogCache,0,0,3,3,5,3,0,0,-1.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\caching\CatalogCache.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,CatalogCacheInvalidationCallback,2,0,2,2,11,2,0,0,0.0,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\caching\CatalogCacheInvalidationCallback.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,DefaultCatalogCache,10,0,9,5,127,26,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\caching\DefaultCatalogCache.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,DefaultOverriddenPlanCache,3,0,13,8,127,28,0,0,0.46153846153846156,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\caching\DefaultOverriddenPlanCache.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,OverriddenPlanCache,0,0,2,0,4,2,0,0,-1.0,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\caching\OverriddenPlanCache.java
killbill-killbill-0.20.14,org.killbill.billing.catalog.caching,TestDefaultCatalogCache,2,0,5,4,91,14,0,0,0.6,0,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\test\java\org\killbill\billing\catalog\caching\TestDefaultCatalogCache.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogDateHelper,0,0,1,1,5,1,0,0,-1.0,2,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\CatalogDateHelper.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogEntityCollection,2,0,27,25,124,37,0,0,0.1111111111111111,5,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\CatalogEntityCollection.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogSafetyInitializer,3,2,5,1,107,29,0,0,0.4,25,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\CatalogSafetyInitializer.java
killbill-killbill-0.20.14,org.killbill.billing.catalog,CatalogUpdater,2,1,12,5,223,48,0,0,0.0,1,18,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\catalog\src\main\java\org\killbill\billing\catalog\CatalogUpdater.java
