Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getBillCycleDay,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getOverrides,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,buildPlanPhasePriceOverrides,14,4,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,buildUsagePrices,46,4,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getUnitName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getSize,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getCurrency,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getMax,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getTieredBlockPriceOverrides,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getUsageType,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getTierPriceOverrides,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,buildPlanPhasePriceOverride,49,2,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getPhaseName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getPlanPhaseSpecifier,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getCurrency,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getFixedPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getRecurringPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getUsagePriceOverrides,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getPhaseName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getPlanPhaseSpecifier,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getCurrency,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getFixedPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getRecurringPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getUsagePriceOverrides,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,buildBaseEntitlementWithAddOnsSpecifier,23,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getBundleId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getExternalKey,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getEntitlementSpecifier,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getEntitlementEffectiveDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,getBillingEffectiveDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,SubscriptionResourceHelpers,isMigrated,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,TagDefinitionResource,3,1,9
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,getTagDefinitions,10,2,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,getTagDefinition,7,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,createTagDefinition,7,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,deleteTagDefinition,4,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,getTagDefinitionAuditLogsWithHistory,5,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagDefinitionResource,getObjectType,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,TagResource,3,1,9
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,getTags,17,2,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,apply,5,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,searchTags,17,2,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,apply,5,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TagResource,getTagAuditLogsWithHistory,5,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,TenantResource,5,1,11
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getTenant,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getTenantByApiKey,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,createTenant,11,2,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,registerPushNotificationCallback,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getPushNotificationCallbacks,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deletePushNotificationCallbacks,3,1,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,uploadPluginConfiguration,3,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getPluginConfiguration,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deletePluginConfiguration,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getAllPluginConfiguration,9,2,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,uploadPerTenantConfiguration,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getPerTenantConfiguration,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deletePerTenantConfiguration,3,1,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,uploadPluginPaymentStateMachineConfig,3,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getPluginPaymentStateMachineConfig,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deletePluginPaymentStateMachineConfig,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,insertUserKeyValue,5,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getUserKeyValue,6,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deleteUserKeyValue,5,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,insertTenantKey,6,1,9
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getTenantKey,7,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,deleteTenantKey,6,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TenantResource,getObjectType,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,TestResource,9,1,15
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,ClockResource,5,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,getCurrentUtcTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,getTimeZone,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,getLocalDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,waitForQueuesToComplete,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,getCurrentTime,6,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,setTestClockTime,12,2,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,updateTestClockTime,17,5,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,waitForNotificationToComplete,24,4,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,areAllNotificationsProcessed,23,6,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,areAllBusEventsProcessed,8,2,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestResource,getClockMock,6,2,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ClockResource,ClockResource,5,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ClockResource,getCurrentUtcTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ClockResource,getTimeZone,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,ClockResource,getLocalDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,TransactionResource,3,1,9
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getPaymentByTransactionId,8,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getPaymentByTransactionExternalKey,8,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,notifyStateChanged,12,1,8
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getCustomFields,3,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,createTransactionCustomFields,3,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,modifyTransactionCustomFields,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,deleteTransactionCustomFields,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getTags,5,1,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,createTransactionTags,3,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,deleteTransactionTags,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getTransactionAuditLogsWithHistory,5,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TransactionResource,getObjectType,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,UsageResource,5,1,11
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,recordUsage,24,5,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,getHighestRecordDate,16,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,apply,9,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,getUsage,11,2,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResource,getAllUsage,12,2,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestJaxRsResourceBase,testExtractPluginProperties,15,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestJaxRsResourceBase,testExtractPluginPropertiesWithNullProperty,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestJaxRsResourceBase,JaxRsResourceBaseTest,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestJaxRsResourceBase,testGetHighestRecordDate,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestJaxRsResourceBase,UsageResourceTest,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,JaxRsResourceBaseTest,JaxRsResourceBaseTest,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,UsageResourceTest,UsageResourceTest,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestDBRouterResource,TestDBRouterResource,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestDBRouterResource,doChainedRWROCalls,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestDBRouterResource,doChainedROROCalls,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.resources,TestDBRouterResource,doChainedRORWROCalls,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,Context,6,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,createCallContextNoAccountId,3,1,4
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,createCallContextWithAccountId,13,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,createTenantContextNoAccountId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,createTenantContextWithAccountId,12,2,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,getOrCreateUserToken,15,2,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,getTenantFromRequest,9,2,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,populateMDCContext,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,Context,populateMDCContext,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,JaxrsUriBuilder,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,buildResponse,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,buildResponse,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,buildResponse,3,1,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,buildResponse,4,1,7
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,buildLocation,17,5,6
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,nextPage,10,3,5
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,getUriBuilder,4,1,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,fromPath,14,3,3
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,fromPath,14,3,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,getUriBuilder,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,fromResource,14,3,2
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,fromResource,13,3,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,JaxrsUriBuilder,getNonEnhancedClass,7,2,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,KillbillEventHandler,KillbillEventHandler,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,KillbillEventHandler,registerCompletionUserRequestWaiter,8,2,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,KillbillEventHandler,unregisterCompletionUserRequestWaiter,8,2,1
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.util,KillbillEventHandler,handleSubscriptionEvents,12,3,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,DefaultJunctionModule,DefaultJunctionModule,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,DefaultJunctionModule,configure,4,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,DefaultJunctionModule,installBillingApi,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,DefaultJunctionModule,installBlockingCalculator,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,TestJunctionModule,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,configure,9,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,MockEntitlementModuleForJunction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,installBlockingApi,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,installBlockingStateDao,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,installBlockingChecker,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,KillBillShiroModuleOnlyIniRealm,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,configureJDBCRealm,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModule,configureLDAPRealm,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,MockEntitlementModuleForJunction,MockEntitlementModuleForJunction,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,MockEntitlementModuleForJunction,installBlockingApi,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,MockEntitlementModuleForJunction,installBlockingStateDao,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,MockEntitlementModuleForJunction,installBlockingChecker,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,KillBillShiroModuleOnlyIniRealm,KillBillShiroModuleOnlyIniRealm,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,KillBillShiroModuleOnlyIniRealm,configureJDBCRealm,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,KillBillShiroModuleOnlyIniRealm,configureLDAPRealm,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModuleNoDB,TestJunctionModuleNoDB,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModuleNoDB,configure,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModuleWithEmbeddedDB,TestJunctionModuleWithEmbeddedDB,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.junction.glue,TestJunctionModuleWithEmbeddedDB,configure,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,BlockingCalculator,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,insertBlockingEvents,39,7,5
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,getAggregateBlockingEventsPerSubscription,12,1,4
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,getPerTypeBlockingEvents,16,3,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,eventsToRemove,16,5,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,createNewEvents,18,5,4
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,precedingBillingEventForSubscription,15,4,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,filter,9,3,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,createNewDisableEvent,14,1,3
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,createNewReenableEvent,13,1,4
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,createBlockingDurations,42,7,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingCalculator,getGlobalTotalOrder,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingStateService,BlockingStateService,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingStateService,build,8,3,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingStateService,addBlockingState,10,3,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,BlockingStateService,addDisabledDuration,5,2,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,DefaultBillingEvent,19,1,6
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,DefaultBillingEvent,19,1,15
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getSubscriptionId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getBundleId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getBillCycleDayLocal,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getBillingAlignment,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getEffectiveDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getPlanPhase,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getPlan,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getBillingPeriod,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getDescription,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getLastChangePlanDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getCurrency,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getTransitionType,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getTotalOrdering,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getFixedPrice,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getRecurringPrice,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getUsages,4,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,computeFixedPrice,6,2,4
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,computeRecurringPrice,6,2,3
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,computeRecurringBillingPeriod,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,computeUsages,10,3,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,getCatalogEffectiveDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,compareTo,47,11,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,equals,46,15,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,hashCode,15,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEvent,toString,11,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,DefaultBillingEventSet,6,1,3
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,isAccountAutoInvoiceOff,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,isAccountAutoInvoiceDraft,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,isAccountAutoInvoiceReuseDraft,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,getSubscriptionIdsWithAutoInvoiceOff,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,getUsages,21,3,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,apply,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultBillingEventSet,toString,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,DefaultInternalBillingApi,7,1,5
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,getBillingEventsForAccountAndUpdateAccountBCD,32,4,3
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,eventsToString,5,2,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,addBillingEventsForBundles,4,1,9
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,addBillingEventsForBundles,41,9,10
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,computeAccountBCD,23,6,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,addBillingEventsForSubscription,19,4,8
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,calculateBcdForTransition,7,2,6
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,getPlanPhaseSpecifierFromTransition,5,1,2
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,is_AUTO_INVOICING_OFF,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,is_AUTO_INVOICING_DRAFT,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,is_AUTO_INVOICING_REUSE_DRAFT,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,getTagsForObjectType,13,2,3
killbill-killbill-0.20.14,org.killbill.billing.junction.plumbing.billing,DefaultInternalBillingApi,apply,8,2,1
